seed,schedule,phase,local_offset,global_step,dataset,n_weighted_rows,correct_weighted_rows,exact_empirical_accuracy,weighted_binary_cross_entropy,reconstructed_from_canonical_logits_and_frozen_integer_weights
577,p_q_y,component_3_Y,9,521,component_P,9216,4608,0.5,2.9429766006316265,True
577,p_q_y,component_3_Y,9,521,component_Q,9216,9216,1.0,0.03414497828383251,True
577,p_q_y,component_3_Y,9,521,component_Y,9216,4608,0.5,2.068550552479059,True
577,p_q_y,component_3_Y,9,521,three_component_pool,27648,18432,0.6666666666666666,1.6818907104648393,True
577,p_q_y,component_3_Y,9,521,concordant_washout,9216,9216,1.0,0.06218058051503502,True
577,p_q_y,washout,0,768,component_P,9216,4608,0.5,3.094972725481119,True
577,p_q_y,washout,0,768,component_Q,9216,4608,0.5,2.864416283060964,True
577,p_q_y,washout,0,768,component_Y,9216,9216,1.0,0.002895205406354152,True
577,p_q_y,washout,0,768,three_component_pool,27648,18432,0.6666666666666666,1.9874280713161459,True
577,p_q_y,washout,0,768,concordant_washout,9216,9216,1.0,0.002234660730070284,True
577,p_q_y,washout,1,769,component_P,9216,4608,0.5,3.078782735253157,True
577,p_q_y,washout,1,769,component_Q,9216,4608,0.5,2.8637819061263627,True
577,p_q_y,washout,1,769,component_Y,9216,9216,1.0,0.003250612809565957,True
577,p_q_y,washout,1,769,three_component_pool,27648,18432,0.6666666666666666,1.9819384180630284,True
577,p_q_y,washout,1,769,concordant_washout,9216,9216,1.0,0.0014464970458927542,True
577,p_q_y,washout,117,885,component_P,9216,4800,0.5208333333333334,2.674305348450189,True
577,p_q_y,washout,117,885,component_Q,9216,4800,0.5208333333333334,3.1138212014511684,True
577,p_q_y,washout,117,885,component_Y,9216,8832,0.9583333333333334,0.09977354616473172,True
577,p_q_y,washout,117,885,three_component_pool,27648,18432,0.6666666666666666,1.962633365355363,True
577,p_q_y,washout,117,885,concordant_washout,9216,9216,1.0,1.1190150955577051e-06,True
577,p_q_y,washout,128,896,component_P,9216,4800,0.5208333333333334,2.6685723762105944,True
577,p_q_y,washout,128,896,component_Q,9216,4800,0.5208333333333334,3.11548204103391,True
577,p_q_y,washout,128,896,component_Y,9216,8832,0.9583333333333334,0.10498927278518434,True
577,p_q_y,washout,128,896,three_component_pool,27648,18432,0.6666666666666666,1.9630145633432294,True
577,p_q_y,washout,128,896,concordant_washout,9216,9216,1.0,1.006435297610564e-06,True
577,p_q_y,washout,13,781,component_P,9216,4608,0.5,2.9434901440959953,True
577,p_q_y,washout,13,781,component_Q,9216,4608,0.5,3.040073472262888,True
577,p_q_y,washout,13,781,component_Y,9216,9216,1.0,0.01500776917835771,True
577,p_q_y,washout,13,781,three_component_pool,27648,18432,0.6666666666666666,1.999523795179081,True
577,p_q_y,washout,13,781,concordant_washout,9216,9216,1.0,4.836661675304369e-05,True
577,p_q_y,washout,161,929,component_P,9216,4800,0.5208333333333334,2.651680874690056,True
577,p_q_y,washout,161,929,component_Q,9216,4800,0.5208333333333334,3.1109642831821684,True
577,p_q_y,washout,161,929,component_Y,9216,8832,0.9583333333333334,0.12131207795358047,True
577,p_q_y,washout,161,929,three_component_pool,27648,18432,0.6666666666666666,1.9613190786086017,True
577,p_q_y,washout,161,929,concordant_washout,9216,9216,1.0,7.011278530736981e-07,True
577,p_q_y,washout,17,785,component_P,9216,4608,0.5,2.893589385520014,True
577,p_q_y,washout,17,785,component_Q,9216,4608,0.5,3.062929895920585,True
577,p_q_y,washout,17,785,component_Y,9216,9216,1.0,0.021945743571146713,True
577,p_q_y,washout,17,785,three_component_pool,27648,18432,0.6666666666666666,1.9928216750039152,True
577,p_q_y,washout,17,785,concordant_washout,9216,9216,1.0,2.3586051866342744e-05,True
577,p_q_y,washout,2,770,component_P,9216,4608,0.5,3.07415480172957,True
577,p_q_y,washout,2,770,component_Q,9216,4608,0.5,2.879407454232479,True
577,p_q_y,washout,2,770,component_Y,9216,9216,1.0,0.0039946983106076365,True
577,p_q_y,washout,2,770,three_component_pool,27648,18432,0.6666666666666666,1.9858523180908856,True
577,p_q_y,washout,2,770,concordant_washout,9216,9216,1.0,0.0010175052253133016,True
577,p_q_y,washout,222,990,component_P,9216,4800,0.5208333333333334,2.5682393555916496,True
577,p_q_y,washout,222,990,component_Q,9216,4800,0.5208333333333334,3.1312115069656503,True
577,p_q_y,washout,222,990,component_Y,9216,8832,0.9583333333333334,0.1724129162650947,True
577,p_q_y,washout,222,990,three_component_pool,27648,18432,0.6666666666666666,1.9572879262741318,True
577,p_q_y,washout,222,990,concordant_washout,9216,9216,1.0,3.258952854157752e-07,True
577,p_q_y,washout,24,792,component_P,9216,4704,0.5104166666666666,2.823391219277873,True
577,p_q_y,washout,24,792,component_Q,9216,4704,0.5104166666666666,3.0870880192316386,True
577,p_q_y,washout,24,792,component_Y,9216,9024,0.9791666666666666,0.03576088801687527,True
577,p_q_y,washout,24,792,three_component_pool,27648,18432,0.6666666666666666,1.9820800421754625,True
577,p_q_y,washout,24,792,concordant_washout,9216,9216,1.0,9.445198766233407e-06,True
577,p_q_y,washout,256,1024,component_P,9216,4896,0.53125,2.554273370081105,True
577,p_q_y,washout,256,1024,component_Q,9216,4896,0.53125,3.1466870322437206,True
577,p_q_y,washout,256,1024,component_Y,9216,8640,0.9375,0.1962477489690469,True
577,p_q_y,washout,256,1024,three_component_pool,27648,18432,0.6666666666666666,1.9657360504312908,True
577,p_q_y,washout,256,1024,concordant_washout,9216,9216,1.0,2.406618477285861e-07,True
577,p_q_y,washout,3,771,component_P,9216,4608,0.5,3.0657544938433485,True
577,p_q_y,washout,3,771,component_Q,9216,4608,0.5,2.898187952189479,True
577,p_q_y,washout,3,771,component_Y,9216,9216,1.0,0.004718808180175364,True
577,p_q_y,washout,3,771,three_component_pool,27648,18432,0.6666666666666666,1.989553751404334,True
577,p_q_y,washout,3,771,concordant_washout,9216,9216,1.0,0.0007178072164969843,True
577,p_q_y,washout,33,801,component_P,9216,4704,0.5104166666666666,2.7668766699464222,True
577,p_q_y,washout,33,801,component_Q,9216,4704,0.5104166666666666,3.1031222709520945,True
577,p_q_y,washout,33,801,component_Y,9216,9024,0.9791666666666666,0.05132561364261586,True
577,p_q_y,washout,33,801,three_component_pool,27648,18432,0.6666666666666666,1.973774851513711,True
577,p_q_y,washout,33,801,concordant_washout,9216,9216,1.0,4.665363123046587e-06,True
577,p_q_y,washout,4,772,component_P,9216,4608,0.5,3.0571069832199758,True
577,p_q_y,washout,4,772,component_Q,9216,4608,0.5,2.918376768064847,True
577,p_q_y,washout,4,772,component_Y,9216,9216,1.0,0.005375646082773437,True
577,p_q_y,washout,4,772,three_component_pool,27648,18432,0.6666666666666666,1.9936197991225317,True
577,p_q_y,washout,4,772,concordant_washout,9216,9216,1.0,0.0005029391850727202,True
577,p_q_y,washout,45,813,component_P,9216,4704,0.5104166666666666,2.729434279494074,True
577,p_q_y,washout,45,813,component_Q,9216,4704,0.5104166666666666,3.1136627765597917,True
577,p_q_y,washout,45,813,component_Y,9216,9024,0.9791666666666666,0.06527758684585822,True
577,p_q_y,washout,45,813,three_component_pool,27648,18432,0.6666666666666666,1.969458214299908,True
577,p_q_y,washout,45,813,concordant_washout,9216,9216,1.0,2.891633523858345e-06,True
577,p_q_y,washout,5,773,component_P,9216,4608,0.5,3.0461208366699797,True
577,p_q_y,washout,5,773,component_Q,9216,4608,0.5,2.938098608697739,True
577,p_q_y,washout,5,773,component_Y,9216,9216,1.0,0.006029302894034321,True
577,p_q_y,washout,5,773,three_component_pool,27648,18432,0.6666666666666666,1.996749582753918,True
577,p_q_y,washout,5,773,concordant_washout,9216,9216,1.0,0.0003603069752167066,True
577,p_q_y,washout,62,830,component_P,9216,4704,0.5104166666666666,2.706923277072909,True
577,p_q_y,washout,62,830,component_Q,9216,4704,0.5104166666666666,3.116863711244661,True
577,p_q_y,washout,62,830,component_Y,9216,9024,0.9791666666666666,0.07644557682099029,True
577,p_q_y,washout,62,830,three_component_pool,27648,18432,0.6666666666666666,1.96674418837952,True
577,p_q_y,washout,62,830,concordant_washout,9216,9216,1.0,2.0766711002257484e-06,True
577,p_q_y,washout,7,775,component_P,9216,4608,0.5,3.021414959155481,True
577,p_q_y,washout,7,775,component_Q,9216,4608,0.5,2.9731334293569622,True
577,p_q_y,washout,7,775,component_Y,9216,9216,1.0,0.00757150930392549,True
577,p_q_y,washout,7,775,three_component_pool,27648,18432,0.6666666666666666,2.000706632605456,True
577,p_q_y,washout,7,775,concordant_washout,9216,9216,1.0,0.0001979598837522412,True
577,p_q_y,washout,85,853,component_P,9216,4704,0.5104166666666666,2.6919735961577618,True
577,p_q_y,washout,85,853,component_Q,9216,4704,0.5104166666666666,3.1162144361559245,True
577,p_q_y,washout,85,853,component_Y,9216,9024,0.9791666666666666,0.08550745473729879,True
577,p_q_y,washout,85,853,three_component_pool,27648,18432,0.6666666666666666,1.9645651623503284,True
577,p_q_y,washout,85,853,concordant_washout,9216,9216,1.0,1.5699304268799453e-06,True
577,p_q_y,washout,9,777,component_P,9216,4608,0.5,2.9952881206064905,True
577,p_q_y,washout,9,777,component_Q,9216,4608,0.5,3.001721783204991,True
577,p_q_y,washout,9,777,component_Y,9216,9216,1.0,0.009562464111841053,True
577,p_q_y,washout,9,777,three_component_pool,27648,18432,0.6666666666666666,2.0021907893077744,True
577,p_q_y,washout,9,777,concordant_washout,9216,9216,1.0,0.00011757525960218487,True
577,p_y_q,component_1_P,0,0,component_P,9216,3168,0.34375,0.7166778389064068,True
577,p_y_q,component_1_P,0,0,component_Q,9216,4320,0.46875,0.697859126803183,True
577,p_y_q,component_1_P,0,0,component_Y,9216,4608,0.5,0.6919377289233098,True
577,p_y_q,component_1_P,0,0,three_component_pool,27648,12096,0.4375,0.7021582315443,True
577,p_y_q,component_1_P,0,0,concordant_washout,9216,2880,0.3125,0.7180091612625044,True
577,p_y_q,component_1_P,1,1,component_P,9216,4512,0.4895833333333333,0.6924577538362292,True
577,p_y_q,component_1_P,1,1,component_Q,9216,4224,0.4583333333333333,0.696311169648903,True
577,p_y_q,component_1_P,1,1,component_Y,9216,4512,0.4895833333333333,0.6918855562250522,True
577,p_y_q,component_1_P,1,1,three_component_pool,27648,13248,0.4791666666666667,0.6935514932367282,True
577,p_y_q,component_1_P,1,1,concordant_washout,9216,4032,0.4375,0.6928999989257814,True
577,p_y_q,component_1_P,117,117,component_P,9216,9216,1.0,0.00015787844752707027,True
577,p_y_q,component_1_P,117,117,component_Q,9216,4608,0.5,4.387761464616822,True
577,p_y_q,component_1_P,117,117,component_Y,9216,4608,0.5,4.473414980919575,True
577,p_y_q,component_1_P,117,117,three_component_pool,27648,18432,0.6666666666666666,2.9537781079946406,True
577,p_y_q,component_1_P,117,117,concordant_washout,9216,9216,1.0,0.0001363618356441596,True
577,p_y_q,component_1_P,128,128,component_P,9216,9216,1.0,0.00014775527574506912,True
577,p_y_q,component_1_P,128,128,component_Q,9216,4608,0.5,4.419214737007685,True
577,p_y_q,component_1_P,128,128,component_Y,9216,4608,0.5,4.505104781810329,True
577,p_y_q,component_1_P,128,128,three_component_pool,27648,18432,0.6666666666666666,2.9748224246979196,True
577,p_y_q,component_1_P,128,128,concordant_washout,9216,9216,1.0,0.0001280591485065182,True
577,p_y_q,component_1_P,13,13,component_P,9216,9216,1.0,0.366792722632006,True
577,p_y_q,component_1_P,13,13,component_Q,9216,4608,0.5,0.7638870080701989,True
577,p_y_q,component_1_P,13,13,component_Y,9216,4608,0.5,0.7869783931769467,True
577,p_y_q,component_1_P,13,13,three_component_pool,27648,18432,0.6666666666666666,0.6392193746263838,True
577,p_y_q,component_1_P,13,13,concordant_washout,9216,9216,1.0,0.3585020455542176,True
577,p_y_q,component_1_P,161,161,component_P,9216,9216,1.0,0.0001221801998437209,True
577,p_y_q,component_1_P,161,161,component_Q,9216,4608,0.5,4.510261646906993,True
577,p_y_q,component_1_P,161,161,component_Y,9216,4608,0.5,4.5966359421324405,True
577,p_y_q,component_1_P,161,161,three_component_pool,27648,18432,0.6666666666666666,3.0356732564130926,True
577,p_y_q,component_1_P,161,161,concordant_washout,9216,9216,1.0,0.0001067629443698483,True
577,p_y_q,component_1_P,17,17,component_P,9216,9216,1.0,0.2220230645291909,True
577,p_y_q,component_1_P,17,17,component_Q,9216,4608,0.5,0.9119748240783232,True
577,p_y_q,component_1_P,17,17,component_Y,9216,4608,0.5,0.9495048615840003,True
577,p_y_q,component_1_P,17,17,three_component_pool,27648,18432,0.6666666666666666,0.6945009167305047,True
577,p_y_q,component_1_P,17,17,concordant_washout,9216,9216,1.0,0.2169645875932379,True
577,p_y_q,component_1_P,2,2,component_P,9216,6816,0.7395833333333334,0.6705700045861176,True
577,p_y_q,component_1_P,2,2,component_Q,9216,4800,0.5208333333333334,0.695483783415376,True
577,p_y_q,component_1_P,2,2,component_Y,9216,5088,0.5520833333333334,0.6925122327315618,True
577,p_y_q,component_1_P,2,2,three_component_pool,27648,16704,0.6041666666666666,0.6861886735776851,True
577,p_y_q,component_1_P,2,2,concordant_washout,9216,7488,0.8125,0.6703588466869126,True
577,p_y_q,component_1_P,222,222,component_P,9216,9216,1.0,8.847038692201423e-05,True
577,p_y_q,component_1_P,222,222,component_Q,9216,4608,0.5,4.666540664383771,True
577,p_y_q,component_1_P,222,222,component_Y,9216,4608,0.5,4.753670512972299,True
577,p_y_q,component_1_P,222,222,three_component_pool,27648,18432,0.6666666666666666,3.1400998825809974,True
577,p_y_q,component_1_P,222,222,concordant_washout,9216,9216,1.0,7.80655631793396e-05,True
577,p_y_q,component_1_P,24,24,component_P,9216,9216,1.0,0.053277802777553035,True
577,p_y_q,component_1_P,24,24,component_Q,9216,4608,0.5,1.5063308893619949,True
577,p_y_q,component_1_P,24,24,component_Y,9216,4608,0.5,1.5626078350491588,True
577,p_y_q,component_1_P,24,24,three_component_pool,27648,18432,0.6666666666666666,1.0407388423962356,True
577,p_y_q,component_1_P,24,24,concordant_washout,9216,9216,1.0,0.05115014011135732,True
577,p_y_q,component_1_P,256,256,component_P,9216,9216,1.0,7.505743062237681e-05,True
577,p_y_q,component_1_P,256,256,component_Q,9216,4608,0.5,4.7465606741523025,True
577,p_y_q,component_1_P,256,256,component_Y,9216,4608,0.5,4.834060481346995,True
577,p_y_q,component_1_P,256,256,three_component_pool,27648,18432,0.6666666666666666,3.193565404309974,True
577,p_y_q,component_1_P,256,256,concordant_washout,9216,9216,1.0,6.643002386659479e-05,True
577,p_y_q,component_1_P,3,3,component_P,9216,8064,0.875,0.6501077043139786,True
577,p_y_q,component_1_P,3,3,component_Q,9216,5184,0.5625,0.694887314002396,True
577,p_y_q,component_1_P,3,3,component_Y,9216,4032,0.4375,0.6936831754492435,True
577,p_y_q,component_1_P,3,3,three_component_pool,27648,17280,0.625,0.6795593979218727,True
577,p_y_q,component_1_P,3,3,concordant_washout,9216,8064,0.875,0.6490349154714496,True
577,p_y_q,component_1_P,33,33,component_P,9216,9216,1.0,0.005885286017631751,True
577,p_y_q,component_1_P,33,33,component_Q,9216,4608,0.5,2.589278417826596,True
577,p_y_q,component_1_P,33,33,component_Y,9216,4608,0.5,2.657980141665559,True
577,p_y_q,component_1_P,33,33,three_component_pool,27648,18432,0.6666666666666666,1.7510479485032622,True
577,p_y_q,component_1_P,33,33,concordant_washout,9216,9216,1.0,0.00525911348282369,True
577,p_y_q,component_1_P,4,4,component_P,9216,9216,1.0,0.6297239228498825,True
577,p_y_q,component_1_P,4,4,component_Q,9216,4608,0.5,0.6945174533791408,True
577,p_y_q,component_1_P,4,4,component_Y,9216,4608,0.5,0.6953450032645081,True
577,p_y_q,component_1_P,4,4,three_component_pool,27648,18432,0.6666666666666666,0.6731954598311771,True
577,p_y_q,component_1_P,4,4,concordant_washout,9216,9216,1.0,0.6275242948882943,True
577,p_y_q,component_1_P,45,45,component_P,9216,9216,1.0,0.0008339685833707637,True
577,p_y_q,component_1_P,45,45,component_Q,9216,4608,0.5,3.572307110616189,True
577,p_y_q,component_1_P,45,45,component_Y,9216,4608,0.5,3.649884913970757,True
577,p_y_q,component_1_P,45,45,three_component_pool,27648,18432,0.6666666666666666,2.407675331056772,True
577,p_y_q,component_1_P,45,45,concordant_washout,9216,9216,1.0,0.0007085461505831812,True
577,p_y_q,component_1_P,5,5,component_P,9216,9216,1.0,0.6085750818797213,True
577,p_y_q,component_1_P,5,5,component_Q,9216,4608,0.5,0.6948888590785948,True
577,p_y_q,component_1_P,5,5,component_Y,9216,4608,0.5,0.6972395099690102,True
577,p_y_q,component_1_P,5,5,three_component_pool,27648,18432,0.6666666666666666,0.6669011503091087,True
577,p_y_q,component_1_P,5,5,concordant_washout,9216,9216,1.0,0.6050897678007049,True
577,p_y_q,component_1_P,62,62,component_P,9216,9216,1.0,0.0002907515517584863,True
577,p_y_q,component_1_P,62,62,component_Q,9216,4608,0.5,4.096369907572962,True
577,p_y_q,component_1_P,62,62,component_Y,9216,4608,0.5,4.178432741322965,True
577,p_y_q,component_1_P,62,62,three_component_pool,27648,18432,0.6666666666666666,2.758364466815895,True
577,p_y_q,component_1_P,62,62,concordant_washout,9216,9216,1.0,0.00024606610272812464,True
577,p_y_q,component_1_P,7,7,component_P,9216,9216,1.0,0.5610650463720248,True
577,p_y_q,component_1_P,7,7,component_Q,9216,4608,0.5,0.698559068718669,True
577,p_y_q,component_1_P,7,7,component_Y,9216,4608,0.5,0.7044239602656653,True
577,p_y_q,component_1_P,7,7,three_component_pool,27648,18432,0.6666666666666666,0.6546826917854531,True
577,p_y_q,component_1_P,7,7,concordant_washout,9216,9216,1.0,0.5557139635439743,True
577,p_y_q,component_1_P,85,85,component_P,9216,9216,1.0,0.00019791830442884818,True
577,p_y_q,component_1_P,85,85,component_Q,9216,4608,0.5,4.2815940618129416,True
577,p_y_q,component_1_P,85,85,component_Y,9216,4608,0.5,4.365835917242857,True
577,p_y_q,component_1_P,85,85,three_component_pool,27648,18432,0.6666666666666666,2.8825426324534087,True
577,p_y_q,component_1_P,85,85,concordant_washout,9216,9216,1.0,0.00016896680983037346,True
577,p_y_q,component_1_P,9,9,component_P,9216,9216,1.0,0.5042636105955002,True
577,p_y_q,component_1_P,9,9,component_Q,9216,4608,0.5,0.7082200338244774,True
577,p_y_q,component_1_P,9,9,component_Y,9216,4608,0.5,0.7184446271467727,True
577,p_y_q,component_1_P,9,9,three_component_pool,27648,18432,0.6666666666666666,0.6436427571889167,True
577,p_y_q,component_1_P,9,9,concordant_washout,9216,9216,1.0,0.4973222030070765,True
577,p_y_q,component_2_Y,0,256,component_P,9216,9216,1.0,7.505743062237681e-05,True
577,p_y_q,component_2_Y,0,256,component_Q,9216,4608,0.5,4.7465606741523025,True
